origin,dest,count,time
1322,1275,10,2020/2/26
1322,1276,400,2020/2/26
1276,1322,50,2020/2/26
1277,1322,100,2020/2/26
1278,1322,10,2020/2/26
1322,1277,2100,2020/2/26
1322,1278,100,2020/2/26
1322,1279,2500,2020/2/26
1279,1322,700,2020/2/26
1280,1322,10,2020/2/26
1281,1322,10,2020/2/26
1282,1322,600,2020/2/26
1283,1322,100,2020/2/26
1322,1280,500,2020/2/26
1322,1281,700,2020/2/26
1322,1282,1200,2020/2/26
1322,1283,1100,2020/2/26
1322,1284,300,2020/2/26
1322,1285,900,2020/2/26
1284,1322,50,2020/2/26
1285,1322,10,2020/2/26
1286,1322,300,2020/2/26
1287,1322,10,2020/2/26
1322,1286,800,2020/2/26
1322,1287,10,2020/2/26
1322,1288,1100,2020/2/26
1288,1322,200,2020/2/26
1289,1322,10,2020/2/26
1290,1322,10,2020/2/26
1291,1322,10,2020/2/26
1292,1322,600,2020/2/26
1293,1322,10,2020/2/26
1322,1289,400,2020/2/26
1322,1290,300,2020/2/26
1322,1292,1000,2020/2/26
1322,1293,600,2020/2/26
1322,1295,400,2020/2/26
1294,1322,50,2020/2/26
1295,1322,50,2020/2/26
1296,1322,50,2020/2/26
1297,1322,100,2020/2/26
1322,1296,800,2020/2/26
1322,1297,600,2020/2/26
1322,1298,300,2020/2/26
1298,1322,10,2020/2/26
1299,1322,50,2020/2/26
1300,1322,10,2020/2/26
1301,1322,200,2020/2/26
1302,1322,10,2020/2/26
1303,1322,10,2020/2/26
1304,1322,300,2020/2/26
1322,1299,700,2020/2/26
1322,1300,400,2020/2/26
1322,1301,1000,2020/2/26
1322,1302,800,2020/2/26
1322,1303,500,2020/2/26
1322,1304,900,2020/2/26
1322,1305,700,2020/2/26
1305,1322,100,2020/2/26
1306,1322,10,2020/2/26
1307,1322,400,2020/2/26
1308,1322,100,2020/2/26
1309,1322,100,2020/2/26
1322,1306,200,2020/2/26
1322,1307,1200,2020/2/26
1322,1308,900,2020/2/26
1322,1309,500,2020/2/26
1322,1342,300,2020/2/26
1322,1311,500,2020/2/26
1342,1322,50,2020/2/26
1311,1322,50,2020/2/26
1312,1322,10,2020/2/26
1313,1322,10,2020/2/26
1314,1322,10,2020/2/26
1315,1322,50,2020/2/26
1322,1312,300,2020/2/26
1322,1313,100,2020/2/26
1322,1314,500,2020/2/26
1322,1315,1000,2020/2/26
1322,1316,500,2020/2/26
1316,1322,10,2020/2/26
1317,1322,900,2020/2/26
1318,1322,100,2020/2/26
1319,1322,50,2020/2/26
1322,1317,2200,2020/2/26
1322,1318,1000,2020/2/26
1322,1319,500,2020/2/26
1322,1320,900,2020/2/26
1322,1321,400,2020/2/26
1320,1322,100,2020/2/26
1321,1322,10,2020/2/26
1176,1322,1000,2020/2/27
1020,1322,10,2020/2/27
1259,1322,10,2020/2/27
1077,1322,300,2020/2/27
1100,1322,400,2020/2/27
1151,1322,100,2020/2/27
1023,1322,200,2020/2/27
1171,1322,10,2020/2/27
1322,1023,600,2020/2/27
1322,1171,400,2020/2/27
1322,1195,1200,2020/2/27
1195,1322,200,2020/2/27
1192,1322,600,2020/2/27
1119,1322,100,2020/2/27
1322,1192,2800,2020/2/27
1322,1119,400,2020/2/27
1074,1322,50,2020/2/27
1322,1176,3900,2020/2/27
1322,1020,700,2020/2/27
1322,1259,50,2020/2/27
1322,1077,1600,2020/2/27
1322,1100,1000,2020/2/27
1322,1151,1400,2020/2/27
1322,1074,300,2020/2/27
1027,1322,1100,2020/2/27
1080,1322,50,2020/2/27
1118,1322,10,2020/2/27
1230,1322,50,2020/2/27
1082,1322,10,2020/2/27
1322,1082,200,2020/2/27
1322,1305,900,2020/2/27
1322,1121,300,2020/2/27
1322,1043,300,2020/2/27
1305,1322,100,2020/2/27
1121,1322,10,2020/2/27
1043,1322,10,2020/2/27
1111,1322,50,2020/2/27
1322,1335,50,2020/2/27
1322,1111,1500,2020/2/27
1322,1034,1200,2020/2/27
1034,1322,400,2020/2/27
1322,1027,8100,2020/2/27
1322,1080,400,2020/2/27
1322,1118,700,2020/2/27
1322,1230,700,2020/2/27
1322,1304,900,2020/2/27
1322,1284,400,2020/2/27
1284,1322,10,2020/2/27
1237,1322,50,2020/2/27
1234,1322,100,2020/2/27
1145,1322,2600,2020/2/27
1322,1237,400,2020/2/27
1322,1234,1300,2020/2/27
1322,1145,2000,2020/2/27
1322,1324,10,2020/2/27
1091,1322,400,2020/2/27
1143,1322,1000,2020/2/27
1292,1322,500,2020/2/27
1256,1322,100,2020/2/27
1277,1322,100,2020/2/27
1202,1322,50,2020/2/27
1322,1256,700,2020/2/27
1322,1277,2200,2020/2/27
1322,1202,700,2020/2/27
1322,1025,500,2020/2/27
1025,1322,50,2020/2/27
1322,1343,10,2020/2/27
1322,1292,1100,2020/2/27
1322,1225,400,2020/2/27
1322,1101,2400,2020/2/27
1225,1322,50,2020/2/27
1101,1322,100,2020/2/27
1315,1322,50,2020/2/27
1322,1091,2400,2020/2/27
1322,1143,1500,2020/2/27
1322,1315,1300,2020/2/27
1322,1130,1600,2020/2/27
1130,1322,50,2020/2/27
1093,1322,10,2020/2/27
1271,1322,10,2020/2/27
1322,1274,200,2020/2/27
1322,1093,500,2020/2/27
1064,1322,10,2020/2/27
1039,1322,50,2020/2/27
1052,1322,100,2020/2/27
1299,1322,50,2020/2/27
1109,1322,200,2020/2/27
1184,1322,100,2020/2/27
1322,1109,900,2020/2/27
1322,1184,1100,2020/2/27
1322,1137,900,2020/2/27
1137,1322,50,2020/2/27
1333,1322,10,2020/2/27
1322,1299,800,2020/2/27
1322,1333,50,2020/2/27
1059,1322,10,2020/2/27
1322,1039,800,2020/2/27
1322,1052,600,2020/2/27
1322,1059,600,2020/2/27
1322,1338,50,2020/2/27
1319,1322,10,2020/2/27
1322,1325,100,2020/2/27
1322,1313,100,2020/2/27
1322,1319,600,2020/2/27
1307,1322,300,2020/2/27
1201,1322,300,2020/2/27
1061,1322,10,2020/2/27
1229,1322,100,2020/2/27
1302,1322,50,2020/2/27
1058,1322,1000,2020/2/27
1086,1322,500,2020/2/27
1136,1322,100,2020/2/27
1322,1302,700,2020/2/27
1322,1058,2600,2020/2/27
1322,1086,1600,2020/2/27
1322,1136,1000,2020/2/27
1322,1166,700,2020/2/27
1322,1050,2200,2020/2/27
1166,1322,50,2020/2/27
1050,1322,100,2020/2/27
1322,1061,700,2020/2/27
1322,1229,1800,2020/2/27
1322,1307,1400,2020/2/27
1322,1201,1500,2020/2/27
1205,1322,50,2020/2/27
1215,1322,1400,2020/2/27
1322,1205,200,2020/2/27
1322,1215,4500,2020/2/27
1090,1322,100,2020/2/27
1266,1322,100,2020/2/27
1322,1090,1100,2020/2/27
1322,1266,1200,2020/2/27
1112,1322,10,2020/2/27
1076,1322,300,2020/2/27
1018,1322,200,2020/2/27
1282,1322,500,2020/2/27
1322,1076,1400,2020/2/27
1322,1018,800,2020/2/27
1322,1282,1300,2020/2/27
1072,1322,50,2020/2/27
1193,1322,1400,2020/2/27
1322,1072,1800,2020/2/27
1322,1193,5100,2020/2/27
1322,1031,800,2020/2/27
1322,1249,200,2020/2/27
1031,1322,10,2020/2/27
1249,1322,10,2020/2/27
1322,1185,200,2020/2/27
1322,1295,400,2020/2/27
1185,1322,10,2020/2/27
1295,1322,10,2020/2/27
1168,1322,10,2020/2/27
1087,1322,100,2020/2/27
1262,1322,100,2020/2/27
1322,1168,300,2020/2/27
1322,1087,1000,2020/2/27
1322,1262,600,2020/2/27
1065,1322,200,2020/2/27
1089,1322,100,2020/2/27
1322,1065,900,2020/2/27
1322,1089,900,2020/2/27
1067,1322,10,2020/2/27
1322,1067,50,2020/2/27
1322,1081,4300,2020/2/27
1081,1322,800,2020/2/27
1318,1322,100,2020/2/27
1258,1322,10,2020/2/27
1110,1322,10,2020/2/27
1322,1318,1000,2020/2/27
1322,1258,1000,2020/2/27
1322,1110,100,2020/2/27
1322,1279,2800,2020/2/27
1322,1323,10,2020/2/27
1322,1053,300,2020/2/27
1322,1247,700,2020/2/27
1279,1322,700,2020/2/27
1323,1322,10,2020/2/27
1053,1322,10,2020/2/27
1247,1322,100,2020/2/27
1204,1322,10,2020/2/27
1159,1322,10,2020/2/27
1238,1322,1100,2020/2/27
1079,1322,50,2020/2/27
1105,1322,100,2020/2/27
1322,1079,200,2020/2/27
1322,1105,1400,2020/2/27
1322,1198,800,2020/2/27
1322,1344,50,2020/2/27
1198,1322,100,2020/2/27
1134,1322,200,2020/2/27
1013,1322,200,2020/2/27
1322,1134,1200,2020/2/27
1322,1013,2300,2020/2/27
1322,1120,400,2020/2/27
1322,1341,100,2020/2/27
1322,1298,400,2020/2/27
1120,1322,10,2020/2/27
1341,1322,10,2020/2/27
1298,1322,10,2020/2/27
1322,1204,300,2020/2/27
1322,1159,100,2020/2/27
1322,1238,2500,2020/2/27
1085,1322,200,2020/2/27
1322,1085,1000,2020/2/27
1038,1322,200,2020/2/27
1322,1038,1300,2020/2/27
1322,1337,10,2020/2/27
1008,1322,50,2020/2/27
1301,1322,100,2020/2/27
1236,1322,6600,2020/2/27
1322,1301,1200,2020/2/27
1322,1236,10600,2020/2/27
1322,1248,50,2020/2/27
1322,1165,300,2020/2/27
1322,1345,100,2020/2/27
1165,1322,10,2020/2/27
1345,1322,10,2020/2/27
1322,1008,500,2020/2/27
1322,1009,1400,2020/2/27
1322,1316,600,2020/2/27
1009,1322,50,2020/2/27
1316,1322,10,2020/2/27
1275,1322,50,2020/2/27
1175,1322,10,2020/2/27
1308,1322,100,2020/2/27
1322,1308,1000,2020/2/27
1322,1075,800,2020/2/27
1075,1322,100,2020/2/27
1322,1275,10,2020/2/27
1322,1175,400,2020/2/27
1322,1246,1100,2020/2/27
1322,1146,100,2020/2/27
1322,1122,400,2020/2/27
1322,1035,100,2020/2/27
1246,1322,50,2020/2/27
1122,1322,10,2020/2/27
1312,1322,10,2020/2/27
1179,1322,100,2020/2/27
1132,1322,10,2020/2/27
1322,1132,400,2020/2/27
1322,1007,600,2020/2/27
1007,1322,10,2020/2/27
1263,1322,50,2020/2/27
1150,1322,1000,2020/2/27
1322,1150,2200,2020/2/27
1322,1042,1500,2020/2/27
1322,1288,1400,2020/2/27
1042,1322,50,2020/2/27
1288,1322,100,2020/2/27
1290,1322,10,2020/2/27
1036,1322,300,2020/2/27
1028,1322,100,2020/2/27
1194,1322,1300,2020/2/27
1041,1322,200,2020/2/27
1322,1290,400,2020/2/27
1322,1036,1600,2020/2/27
1322,1028,1400,2020/2/27
1322,1194,1200,2020/2/27
1322,1041,1500,2020/2/27
1322,1312,300,2020/2/27
1322,1179,400,2020/2/27
1322,1049,300,2020/2/27
1322,1015,600,2020/2/27
1049,1322,50,2020/2/27
1015,1322,10,2020/2/27
1071,1322,10,2020/2/27
1068,1322,100,2020/2/27
1084,1322,6100,2020/2/27
1322,1071,300,2020/2/27
1322,1068,1000,2020/2/27
1322,1084,3700,2020/2/27
1113,1322,600,2020/2/27
1283,1322,200,2020/2/27
1160,1322,700,2020/2/27
1322,1113,2400,2020/2/27
1322,1283,1000,2020/2/27
1322,1160,1100,2020/2/27
1250,1322,10,2020/2/27
1269,1322,10,2020/2/27
1138,1322,10,2020/2/27
1177,1322,10,2020/2/27
1103,1322,100,2020/2/27
1167,1322,300,2020/2/27
1322,1188,400,2020/2/27
1188,1322,50,2020/2/27
1322,1250,100,2020/2/27
1322,1269,10,2020/2/27
1322,1138,10,2020/2/27
1322,1177,600,2020/2/27
1322,1103,1100,2020/2/27
1322,1167,700,2020/2/27
1181,1322,10,2020/2/27
1070,1322,100,2020/2/27
1217,1322,300,2020/2/27
1322,1306,200,2020/2/27
1322,1070,2100,2020/2/27
1322,1217,800,2020/2/27
1322,1203,3400,2020/2/27
1322,1141,500,2020/2/27
1203,1322,200,2020/2/27
1141,1322,10,2020/2/27
1030,1322,50,2020/2/27
1322,1181,300,2020/2/27
1322,1030,300,2020/2/27
1322,1240,500,2020/2/27
1322,1329,50,2020/2/27
1240,1322,10,2020/2/27
1329,1322,10,2020/2/27
1001,1322,10,2020/2/27
1104,1322,200,2020/2/27
1322,1104,3000,2020/2/27
1322,1255,500,2020/2/27
1255,1322,50,2020/2/27
1322,1001,10,2020/2/27
1003,1322,50,2020/2/27
1178,1322,50,2020/2/27
1107,1322,50,2020/2/27
1055,1322,10,2020/2/27
1322,1107,500,2020/2/27
1322,1055,800,2020/2/27
1278,1322,10,2020/2/27
1033,1322,10,2020/2/27
1322,1003,600,2020/2/27
1322,1178,400,2020/2/27
1322,1278,100,2020/2/27
1322,1033,100,2020/2/27
1322,1232,300,2020/2/27
1322,1152,400,2020/2/27
1232,1322,10,2020/2/27
1152,1322,10,2020/2/27
1032,1322,50,2020/2/27
1287,1322,10,2020/2/27
1228,1322,10,2020/2/27
1231,1322,1500,2020/2/27
1223,1322,50,2020/2/27
1322,1228,300,2020/2/27
1322,1231,2300,2020/2/27
1322,1223,600,2020/2/27
1322,1088,8200,2020/2/27
1322,1173,700,2020/2/27
1088,1322,500,2020/2/27
1173,1322,10,2020/2/27
1322,1032,600,2020/2/27
1322,1287,50,2020/2/27
1322,1147,600,2020/2/27
1126,1322,10,2020/2/27
1156,1322,10,2020/2/27
1097,1322,9100,2020/2/27
1264,1322,50,2020/2/27
1099,1322,10,2020/2/27
1260,1322,10,2020/2/27
1149,1322,10,2020/2/27
1322,1264,200,2020/2/27
1322,1099,600,2020/2/27
1322,1260,800,2020/2/27
1322,1149,600,2020/2/27
1322,1241,3700,2020/2/27
1241,1322,2800,2020/2/27
1172,1322,700,2020/2/27
1135,1322,50,2020/2/27
1322,1097,11600,2020/2/27
1322,1172,2400,2020/2/27
1322,1135,600,2020/2/27
1322,1186,10,2020/2/27
1322,1268,300,2020/2/27
1186,1322,50,2020/2/27
1268,1322,10,2020/2/27
1083,1322,10,2020/2/27
1174,1322,10,2020/2/27
1322,1174,10,2020/2/27
1322,1213,100,2020/2/27
1213,1322,50,2020/2/27
1322,1156,700,2020/2/27
1322,1083,100,2020/2/27
1322,1127,3800,2020/2/27
1322,1199,100,2020/2/27
1127,1322,600,2020/2/27
1199,1322,10,2020/2/27
1147,1322,10,2020/2/27
1291,1322,10,2020/2/27
1062,1322,50,2020/2/27
1322,1208,800,2020/2/27
1208,1322,50,2020/2/27
1157,1322,200,2020/2/27
1322,1062,1200,2020/2/27
1322,1157,600,2020/2/27
1322,1322,12000,2020/2/27
1161,1322,10,2020/2/27
1243,1322,50,2020/2/27
1056,1322,100,2020/2/27
1004,1322,10,2020/2/27
1286,1322,500,2020/2/27
1200,1322,5700,2020/2/27
1261,1322,10,2020/2/27
1129,1322,50,2020/2/27
1117,1322,6400,2020/2/27
1322,1004,300,2020/2/27
1322,1286,900,2020/2/27
1322,1200,10100,2020/2/27
1322,1261,700,2020/2/27
1322,1129,100,2020/2/27
1322,1117,2500,2020/2/27
1322,1187,300,2020/2/27
1187,1322,10,2020/2/27
1293,1322,10,2020/2/27
1002,1322,50,2020/2/27
1069,1322,300,2020/2/27
1128,1322,50,2020/2/27
1253,1322,10,2020/2/27
1322,1128,400,2020/2/27
1322,1253,600,2020/2/27
1322,1002,800,2020/2/27
1322,1069,1900,2020/2/27
1322,1285,1100,2020/2/27
1322,1221,2600,2020/2/27
1322,1227,200,2020/2/27
1285,1322,10,2020/2/27
1221,1322,200,2020/2/27
1227,1322,10,2020/2/27
1212,1322,700,2020/2/27
1017,1322,200,2020/2/27
1037,1322,400,2020/2/27
1005,1322,100,2020/2/27
1322,1005,800,2020/2/27
1322,1190,400,2020/2/27
1322,1196,200,2020/2/27
1190,1322,10,2020/2/27
1196,1322,10,2020/2/27
1297,1322,100,2020/2/27
1322,1212,1800,2020/2/27
1322,1017,1900,2020/2/27
1322,1037,1600,2020/2/27
1322,1297,600,2020/2/27
1322,1161,600,2020/2/27
1322,1243,900,2020/2/27
1322,1056,1300,2020/2/27
1322,1293,700,2020/2/27
1019,1322,300,2020/2/27
1155,1322,10,2020/2/27
1114,1322,200,2020/2/27
1183,1322,100,2020/2/27
1322,1155,400,2020/2/27
1322,1114,1800,2020/2/27
1322,1183,800,2020/2/27
1073,1322,50,2020/2/27
1322,1019,2000,2020/2/27
1322,1073,300,2020/2/27
1322,1276,500,2020/2/27
1276,1322,50,2020/2/27
1251,1322,50,2020/2/27
1270,1322,10,2020/2/27
1300,1322,50,2020/2/27
1219,1322,50,2020/2/27
1169,1322,200,2020/2/27
1254,1322,400,2020/2/27
1322,1270,10,2020/2/27
1322,1300,500,2020/2/27
1322,1219,700,2020/2/27
1322,1169,1400,2020/2/27
1322,1254,1900,2020/2/27
1322,1014,900,2020/2/27
1014,1322,100,2020/2/27
1322,1251,600,2020/2/27
1322,1210,10,2020/2/27
1102,1322,10,2020/2/27
1197,1322,100,2020/2/27
1094,1322,300,2020/2/27
1154,1322,100,2020/2/27
1322,1102,1000,2020/2/27
1322,1197,800,2020/2/27
1322,1094,1000,2020/2/27
1322,1154,1200,2020/2/27
1322,1272,1700,2020/2/27
1272,1322,200,2020/2/27
1222,1322,10,2020/2/27
1257,1322,10,2020/2/27
1123,1322,100,2020/2/27
1189,1322,300,2020/2/27
1220,1322,200,2020/2/27
1098,1322,50,2020/2/27
1148,1322,50,2020/2/27
1322,1098,1000,2020/2/27
1322,1148,500,2020/2/27
1322,1334,10,2020/2/27
1322,1209,100,2020/2/27
1334,1322,10,2020/2/27
1209,1322,10,2020/2/27
1322,1222,500,2020/2/27
1322,1257,900,2020/2/27
1322,1123,700,2020/2/27
1322,1189,1100,2020/2/27
1322,1220,1400,2020/2/27
1322,1332,50,2020/2/27
1332,1322,10,2020/2/27
1210,1322,50,2020/2/27
1211,1322,50,2020/2/27
1191,1322,50,2020/2/27
1133,1322,800,2020/2/27
1029,1322,100,2020/2/27
1296,1322,50,2020/2/27
1066,1322,900,2020/2/27
1115,1322,1100,2020/2/27
1322,1029,800,2020/2/27
1322,1296,900,2020/2/27
1322,1066,1900,2020/2/27
1322,1115,4900,2020/2/27
1322,1321,500,2020/2/27
1321,1322,10,2020/2/27
1322,1211,400,2020/2/27
1322,1191,200,2020/2/27
1322,1133,2500,2020/2/27
1322,1054,500,2020/2/27
1322,1320,1000,2020/2/27
1322,1339,50,2020/2/27
1054,1322,50,2020/2/27
1320,1322,700,2020/2/27
1224,1322,200,2020/2/27
1340,1322,10,2020/2/27
1108,1322,200,2020/2/27
1142,1322,1100,2020/2/27
1044,1322,50,2020/2/27
1162,1322,100,2020/2/27
1106,1322,3600,2020/2/27
1322,1108,1200,2020/2/27
1322,1142,4600,2020/2/27
1322,1044,1300,2020/2/27
1322,1162,1400,2020/2/27
1322,1106,6800,2020/2/27
1322,1021,1100,2020/2/27
1322,1095,4700,2020/2/27
1322,1047,100,2020/2/27
1322,1060,900,2020/2/27
1021,1322,300,2020/2/27
1095,1322,3400,2020/2/27
1060,1322,100,2020/2/27
1024,1322,10,2020/2/27
1164,1322,400,2020/2/27
1011,1322,3800,2020/2/27
1330,1322,10,2020/2/27
1170,1322,50,2020/2/27
1012,1322,50,2020/2/27
1180,1322,10,2020/2/27
1322,1170,800,2020/2/27
1322,1012,800,2020/2/27
1322,1180,500,2020/2/27
1322,1096,1800,2020/2/27
1096,1322,100,2020/2/27
1124,1322,1400,2020/2/27
1267,1322,2000,2020/2/27
1322,1164,3200,2020/2/27
1322,1011,8800,2020/2/27
1322,1330,200,2020/2/27
1322,1124,3900,2020/2/27
1322,1267,3800,2020/2/27
1322,1242,600,2020/2/27
1322,1207,600,2020/2/27
1242,1322,50,2020/2/27
1207,1322,50,2020/2/27
1326,1322,10,2020/2/27
1051,1322,10,2020/2/27
1016,1322,500,2020/2/27
1303,1322,50,2020/2/27
1314,1322,10,2020/2/27
1144,1322,400,2020/2/27
1322,1144,2000,2020/2/27
1322,1131,1300,2020/2/27
1131,1322,100,2020/2/27
1322,1326,100,2020/2/27
1322,1051,500,2020/2/27
1322,1016,3400,2020/2/27
1322,1303,600,2020/2/27
1322,1314,500,2020/2/27
1322,1140,900,2020/2/27
1322,1235,300,2020/2/27
1140,1322,100,2020/2/27
1235,1322,10,2020/2/27
1116,1322,700,2020/2/27
1322,1022,100,2020/2/27
1322,1024,400,2020/2/27
1322,1116,2000,2020/2/27
1322,1273,400,2020/2/27
1280,1322,10,2020/2/27
1206,1322,100,2020/2/27
1289,1322,50,2020/2/27
1218,1322,10,2020/2/27
1214,1322,50,2020/2/27
1040,1322,50,2020/2/27
1322,1289,500,2020/2/27
1322,1218,400,2020/2/27
1322,1214,800,2020/2/27
1322,1040,700,2020/2/27
1322,1336,10,2020/2/27
1322,1328,50,2020/2/27
1322,1245,700,2020/2/27
1294,1322,10,2020/2/27
1245,1322,10,2020/2/27
1322,1280,600,2020/2/27
1322,1206,500,2020/2/27
1322,1125,1000,2020/2/27
1125,1322,100,2020/2/27
1281,1322,10,2020/2/27
1026,1322,10,2020/2/27
1158,1322,10,2020/2/27
1216,1322,300,2020/2/27
1322,1216,1200,2020/2/27
1322,1046,1400,2020/2/27
1046,1322,50,2020/2/27
1057,1322,50,2020/2/27
1322,1281,1000,2020/2/27
1322,1026,400,2020/2/27
1322,1158,400,2020/2/27
1322,1057,800,2020/2/27
1265,1322,100,2020/2/27
1346,1322,10,2020/2/27
1163,1322,100,2020/2/27
1322,1163,1600,2020/2/27
1239,1322,100,2020/2/27
1322,1265,900,2020/2/27
1322,1239,1200,2020/2/27
1322,1311,700,2020/2/27
1311,1322,50,2020/2/27
1010,1322,50,2020/2/27
1252,1322,10,2020/2/27
1322,1010,300,2020/2/27
1322,1252,500,2020/2/27
1322,1092,1200,2020/2/27
1092,1322,200,2020/2/27
1139,1322,10,2020/2/27
1331,1322,10,2020/2/27
1006,1322,3400,2020/2/27
1317,1322,1000,2020/2/27
1244,1322,1100,2020/2/27
1322,1078,800,2020/2/27
1322,1182,500,2020/2/27
1078,1322,100,2020/2/27
1182,1322,50,2020/2/27
1063,1322,6100,2020/2/27
1322,1139,700,2020/2/27
1322,1331,200,2020/2/27
1322,1006,6600,2020/2/27
1322,1317,2400,2020/2/27
1322,1244,3100,2020/2/27
1322,1063,6800,2020/2/27
1322,1342,300,2020/2/27
1322,1226,500,2020/2/27
1342,1322,10,2020/2/27
1226,1322,10,2020/2/27
1273,1322,10,2020/2/27
1304,1322,200,2020/2/27
1347,1322,10,2020/2/27
1233,1322,10,2020/2/27
1045,1322,10,2020/2/27
1327,1322,10,2020/2/27
1309,1322,200,2020/2/27
1322,1233,300,2020/2/27
1322,1045,50,2020/2/27
1322,1327,100,2020/2/27
1322,1309,500,2020/2/27
1201,1322,400,2020/2/28
1148,1322,50,2020/2/28
1297,1322,200,2020/2/28
1322,1201,1300,2020/2/28
1322,1148,500,2020/2/28
1322,1297,600,2020/2/28
1169,1322,200,2020/2/28
1322,1169,1600,2020/2/28
1322,1042,1000,2020/2/28
1322,1166,600,2020/2/28
1042,1322,50,2020/2/28
1166,1322,10,2020/2/28
1299,1322,100,2020/2/28
1322,1299,800,2020/2/28
1322,1342,400,2020/2/28
1342,1322,10,2020/2/28
1307,1322,400,2020/2/28
1292,1322,500,2020/2/28
1296,1322,50,2020/2/28
1149,1322,10,2020/2/28
1322,1307,1400,2020/2/28
1322,1292,1100,2020/2/28
1322,1296,900,2020/2/28
1322,1149,600,2020/2/28
1028,1322,100,2020/2/28
1322,1028,1500,2020/2/28
1289,1322,50,2020/2/28
1280,1322,10,2020/2/28
1340,1322,10,2020/2/28
1348,1322,10,2020/2/28
1218,1322,10,2020/2/28
1254,1322,500,2020/2/28
1322,1289,400,2020/2/28
1322,1280,500,2020/2/28
1322,1218,400,2020/2/28
1322,1254,1700,2020/2/28
1219,1322,10,2020/2/28
1139,1322,10,2020/2/28
1163,1322,100,2020/2/28
1322,1219,700,2020/2/28
1322,1139,600,2020/2/28
1322,1163,1600,2020/2/28
1322,1060,800,2020/2/28
1060,1322,50,2020/2/28
1290,1322,10,2020/2/28
1103,1322,100,2020/2/28
1180,1322,10,2020/2/28
1322,1325,100,2020/2/28
1322,1290,300,2020/2/28
1322,1103,1100,2020/2/28
1322,1180,400,2020/2/28
1322,1209,50,2020/2/28
1209,1322,10,2020/2/28
1083,1322,10,2020/2/28
1322,1083,100,2020/2/28
1099,1322,10,2020/2/28
1230,1322,50,2020/2/28
1322,1099,700,2020/2/28
1322,1230,700,2020/2/28
1032,1322,50,2020/2/28
1322,1032,600,2020/2/28
1322,1101,2100,2020/2/28
1322,1122,300,2020/2/28
1322,1173,700,2020/2/28
1101,1322,50,2020/2/28
1122,1322,10,2020/2/28
1173,1322,10,2020/2/28
1326,1322,100,2020/2/28
1065,1322,200,2020/2/28
1036,1322,200,2020/2/28
1322,1326,100,2020/2/28
1322,1065,1000,2020/2/28
1322,1036,1600,2020/2/28
1322,1207,500,2020/2/28
1207,1322,10,2020/2/28
1080,1322,50,2020/2/28
1113,1322,900,2020/2/28
1086,1322,500,2020/2/28
1322,1080,400,2020/2/28
1322,1113,2300,2020/2/28
1322,1086,1700,2020/2/28
1322,1198,700,2020/2/28
1198,1322,100,2020/2/28
1055,1322,50,2020/2/28
1174,1322,10,2020/2/28
1057,1322,50,2020/2/28
1322,1055,600,2020/2/28
1322,1057,800,2020/2/28
1322,1152,300,2020/2/28
1322,1014,700,2020/2/28
1152,1322,10,2020/2/28
1014,1322,100,2020/2/28
1102,1322,10,2020/2/28
1168,1322,10,2020/2/28
1302,1322,10,2020/2/28
1322,1102,800,2020/2/28
1322,1168,200,2020/2/28
1322,1302,700,2020/2/28
1322,1213,100,2020/2/28
1213,1322,50,2020/2/28
1011,1322,6200,2020/2/28
1008,1322,50,2020/2/28
1214,1322,50,2020/2/28
1058,1322,600,2020/2/28
1157,1322,200,2020/2/28
1322,1011,8100,2020/2/28
1322,1008,500,2020/2/28
1322,1214,800,2020/2/28
1322,1058,2300,2020/2/28
1322,1157,700,2020/2/28
1322,1242,600,2020/2/28
1242,1322,50,2020/2/28
1228,1322,10,2020/2/28
1164,1322,400,2020/2/28
1167,1322,400,2020/2/28
1017,1322,100,2020/2/28
1150,1322,1100,2020/2/28
1063,1322,5400,2020/2/28
1223,1322,50,2020/2/28
1322,1228,200,2020/2/28
1322,1164,2500,2020/2/28
1322,1167,800,2020/2/28
1322,1017,1800,2020/2/28
1322,1150,2500,2020/2/28
1322,1063,7400,2020/2/28
1322,1223,600,2020/2/28
1132,1322,10,2020/2/28
1073,1322,50,2020/2/28
1322,1132,400,2020/2/28
1322,1073,400,2020/2/28
1322,1034,1100,2020/2/28
1034,1322,400,2020/2/28
1082,1322,10,2020/2/28
1072,1322,50,2020/2/28
1183,1322,100,2020/2/28
1322,1082,200,2020/2/28
1322,1072,1800,2020/2/28
1322,1183,800,2020/2/28
1322,1078,700,2020/2/28
1078,1322,50,2020/2/28
1175,1322,10,2020/2/28
